conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1757422275715035287,Tue Feb 13 23:59:44 +0000 2024,2,@cobeh2022 Mungkin ini sebabnya mengapa akhirnya Jokowi mendukung Prabowo daripada Ganjar.,1757555184040034608,,cobeh2022,in,,0,1,0,https://x.com/Razieq97/status/1757555184040034608,1434704169588256773,Razieq97
1757384230655701105,Tue Feb 13 23:59:37 +0000 2024,0,@AndreasSolusi Semoga pak Anies dan Ganjar menang diputaran pertama dan masuk putaran kedua Aamiin Yaa Robbal 'Alamin ,1757555156387037331,,AndreasSolusi,in,,0,0,0,https://x.com/zoelnasution1/status/1757555156387037331,554889993,zoelnasution1
1757555115173777471,Tue Feb 13 23:59:27 +0000 2024,0,Ganjar-Mahfud membawa Indonesia bersinar di dunia. Ganjar Pranowo hanya yang terbaik untuk rakyat @DrexterFlame #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/P2fMbAhrJr,1757555115173777471,https://pbs.twimg.com/media/GGQXD9SbwAALkgJ.jpg,,in,Serang,0,0,0,https://x.com/mawarsiskat/status/1757555115173777471,1686290491279843328,mawarsiskat
1756988822544666962,Tue Feb 13 23:59:05 +0000 2024,0,@CNNIndonesia kagak mau gua punya pemimpin yg beginian. ada yg cerdas jangan kita sia kan seperti pak anies. Bismillah yah. jika kalahpun seenggaknya kita sudah berjuang dan kita lanjutkan bersama pak ganjar. https://t.co/mZjkB7Bcdc,1757555022563561697,https://pbs.twimg.com/ext_tw_video_thumb/1757554799598616576/pu/img/grGwL9SBliX4sTXA.jpg,CNNIndonesia,in,,0,0,0,https://x.com/AzizahAqila__/status/1757555022563561697,1746834299473760256,AzizahAqila__
1757555010572005784,Tue Feb 13 23:59:02 +0000 2024,0,Ganjar - Mahfud memastikan bahwa suara setiap rakyat Indonesia akan dihormati dan dihitung dengan teliti dalam proses pemilu di TPS. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @cakervl #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/pjueyOM6Lm,1757555010572005784,https://pbs.twimg.com/media/GGQW96kbwAA5BtE.jpg,,in,Bandung,0,0,0,https://x.com/MiaNursali8/status/1757555010572005784,1686244457249935360,MiaNursali8
1757008774039257382,Tue Feb 13 23:58:48 +0000 2024,0,@zy_zy_its_me Aku hanya ga respect aja Tp kalo pilih ya ttp Anies ga yang lain. Eh tp ganjar bsa jd alternatif kalo anies kalah sih https://t.co/ByasRq4BwD,1757554949523923173,https://pbs.twimg.com/media/GGQW6TwbgAAEZE_.jpg,zy_zy_lestary,in,Indonesia,0,0,0,https://x.com/PtrSyaqir/status/1757554949523923173,1735829775208620032,PtrSyaqir
1757240721411891279,Tue Feb 13 23:58:37 +0000 2024,0,@ganjarpranowo Makin Optimis Menangkan pak Ganjar jadi presiden kita,1757554903986397655,,ganjarpranowo,in,indonesia,0,0,0,https://x.com/thyeir/status/1757554903986397655,1598238366268796928,thyeir
1757023080004939780,Tue Feb 13 23:58:33 +0000 2024,0,@99propaganda @prabowo Kami pecinta pak Ganjar pemimpin terkuat sepanjang masa https://t.co/jnpFKOU49g,1757554885531427116,https://pbs.twimg.com/media/GGQW2RZbkAAUZ8B.jpg,99propaganda,in,Indonesia,0,0,0,https://x.com/PaniLeoni/status/1757554885531427116,1725720434271047680,PaniLeoni
1757554067453493539,Tue Feb 13 23:55:18 +0000 2024,0,Ganjar-Mahfud merangkul masyarakat Solo dan Solo merangkul mereka kembali dengan cinta dan dukungan . Ganjar Pranowo hanya yang terbaik untuk rakyat @2wishkey #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/8FsvaaLqky,1757554067453493539,https://pbs.twimg.com/ext_tw_video_thumb/1757554008275984384/pu/img/A-bi2PV_eAHvNiV5.jpg,,in,Pontianak,0,0,0,https://x.com/salsabila_90557/status/1757554067453493539,1689935701264175104,salsabila_90557
1757554063166914883,Tue Feb 13 23:55:17 +0000 2024,0,Dari anak-anak hingga orang tua semua bersatu padu mendukung Ganjar-Mahfud sebagai pilihan yang tepat untuk memimpin negeri . Ganjar Pranowo hanya yang terbaik untuk rakyat @AbdulMamat19 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/4KfVzXZC1W,1757554063166914883,https://pbs.twimg.com/ext_tw_video_thumb/1757554007378403328/pu/img/7m_tdEy-RC9K-N52.jpg,,in,BOGOR,0,0,0,https://x.com/bdafendraaa/status/1757554063166914883,1688598177535127552,bdafendraaa
