"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1757904653948453314","Wed Feb 14 23:59:51 +0000 2024","0","Jadi seharusnya minimal suara Ganjar di kisaran 20.","1757917601311989964","","xineibn","in","","0","1","0","https://x.com/xineibn/status/1757917601311989964","1708190467425484800","xineibn"
"1757917065426715043","Wed Feb 14 23:59:51 +0000 2024","53","Pak ganjar: yang bener ajeee https://t.co/6yuccDakhJ","1757917600456331673","https://pbs.twimg.com/ext_tw_video_thumb/1757917567573012481/pu/img/MqJwI3uhcklttUpF.jpg","hariantimeline","in","","0","2","7","https://x.com/hariantimeline/status/1757917600456331673","1442049744797274122","hariantimeline"
"1757726354009911504","Wed Feb 14 23:59:38 +0000 2024","0","@uchilyy @idextratime Bangsattt ini apa2an ???????? Kok bisa ada satu TPS ga ada yg milih Amin. Wah wah wahh ini masuk neraka semua ini. Dosa besar tdk milih Anis Imin. Kalo ga milih GANJAR sih dpt pahala katanya ️","1757917549193580677","","uchilyy","in","","0","0","0","https://x.com/badrija378/status/1757917549193580677","834714171354656769","badrija378"
"1757892862099042369","Wed Feb 14 23:59:32 +0000 2024","0","@islah_bahrawi Jadi malas pilih Ganjar karena kelakuan buzeernya yg menjelekkan Jokowi.","1757917522559631700","","islah_bahrawi","in","","0","0","0","https://x.com/oTuGWDAFhgeeys6/status/1757917522559631700","1436013166496870400","oTuGWDAFhgeeys6"
"1757763430378009068","Wed Feb 14 23:59:27 +0000 2024","0","@geloraco Mantap Timnas Amin dan TPN Ganjar sepakati bakal gugat kecurangan Pemilu","1757917499679756483","","geloraco","in","","0","0","0","https://x.com/AfifuddinDaud1/status/1757917499679756483","1112293791921135616","AfifuddinDaud1"
"1757917495808467041","Wed Feb 14 23:59:26 +0000 2024","0","Bersama Ganjar-Mahfud No One Left Behind bukan cuma slogan kosong lagi tapi akan jadi kenyataan @juventhira #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/2Fh9hN8Pzf","1757917495808467041","","","in","Gunungsitoli","0","0","0","https://x.com/arsaljaka1/status/1757917495808467041","1687371152312979456","arsaljaka1"
"1757917494499795442","Wed Feb 14 23:59:25 +0000 2024","0","Mas Ganjar menunjukkan sikap optimis yang membangun dalam menyikapi hasil quick count @viansho #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/8SrHdDIIcV","1757917494499795442","","","in","BANDA ACEH","0","0","0","https://x.com/aldyjovannn4/status/1757917494499795442","1690650368118820865","aldyjovannn4"
"1757917477538070571","Wed Feb 14 23:59:21 +0000 2024","3","pindah negara literally the funniest emang dasarnya ga cinta indonesia aja kali gw kalo anis menang ganjar menang ttp cinta indonesia ttp lebih cinta disini","1757917477538070571","","","in","","0","0","0","https://x.com/mybunnychu/status/1757917477538070571","1625864549483307009","mybunnychu"
"1757904653948453314","Wed Feb 14 23:59:12 +0000 2024","0","Saya sudah langsung wawancara pemilih PDIP dan tidak ada satu pun suara PDIP memilih Prabowo atau Anies. Mereka solid memilih Ganjar termasuk Mega Puan Bambang Pacul dsb.","1757917436681363690","","xineibn","in","","0","1","0","https://x.com/xineibn/status/1757917436681363690","1708190467425484800","xineibn"
"1757917431086100836","Wed Feb 14 23:59:10 +0000 2024","0","aku pikir di daerahku anis menang banyak karena ibuk ibuk udh berisik bgtt maksa dukung anis wkkwk tapi nyata lapanganan PRABROROOOO KWKWKWW. ga mikir ganjar si ya soalnya Banyuwangi nesu mbe janggar","1757917431086100836","","","in","thailand ","0","0","0","https://x.com/chalaluna99/status/1757917431086100836","1347411747913695232","chalaluna99"
