"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1757770651891650627","Wed Feb 14 23:58:18 +0000 2024","0","@realfedinuril @prabowo @gibran_tweet Kecurangan KPU adalah titipan penguasa. Ketua KPU hanya ditegur kenapa. Tapi tidak lgsg ditindak. Sekarang rumus input kolom paslon dipalsukan. Entah juga untuk input data DPD DPRD I dan DPR RI. Hanya ini senjata terakhir. Kuncinya di KPU. Bgmn supaya Paslon 02 goal...hadehh","1757917212957118721","","realfedinuril","in","","0","0","0","https://x.com/bettahalfmoon09/status/1757917212957118721","1559200451630751745","bettahalfmoon09"
"1757917210687963157","Wed Feb 14 23:58:18 +0000 2024","0","Pak Anies Pak Prabowo sama Pak Ganjar lagi saingan gini jadi inget saingan ketat Messi Cristiano Ronaldo sama Petrik Wanggai.","1757917210687963157","","","in","","0","0","0","https://x.com/kurniawaaaann/status/1757917210687963157","239245697","kurniawaaaann"
"1757770651891650627","Wed Feb 14 23:58:14 +0000 2024","0","@realfedinuril @prabowo @gibran_tweet Dih apaansihhh dihhh","1757917195034927421","","realfedinuril","in","Cirebon Barat, Indonesia","0","0","0","https://x.com/Okt1Oktavia/status/1757917195034927421","1356023951617454080","Okt1Oktavia"
"1757917183315705989","Wed Feb 14 23:58:11 +0000 2024","0","Hasil Hitung cepat (quick count) pasangan capres-cawapres nomor urut 2 Prabowo Subianto dan Gibran Rakabuming hingga Kamis dini hari masih melejit. https://t.co/PanHIrSSdt","1757917183315705989","","","in","Surabaya","0","0","0","https://x.com/ngopibareng_id/status/1757917183315705989","1291246080269545472","ngopibareng_id"
"1757688374377562461","Wed Feb 14 23:58:10 +0000 2024","0","@fadlizon @prabowo @AgusYudhoyono @ZUL_Hasan @airlangga_hrt Anda msh punya nurani dan perasaan malu kah?","1757917179008487441","","fadlizon","in","","0","0","0","https://x.com/hard0740/status/1757917179008487441","1577316287872892928","hard0740"
"1757917173400625271","Wed Feb 14 23:58:09 +0000 2024","0","eh dulu kayaknya ada mbak2 yg janjiin orang mau pacaran sama masnya kalo prabowo jadi presiden itu trus nasibnya gimana ya","1757917173400625271","","","in","","0","1","0","https://x.com/levenonine/status/1757917173400625271","1636347540043071489","levenonine"
"1757770651891650627","Wed Feb 14 23:58:07 +0000 2024","0","@017fauzi_ @realfedinuril @Iyan78540661 @prabowo @gibran_tweet malu mah kuli mas wkwk","1757917167759323277","","017fauzi_","in","Kota Bandung, Jawa Barat","0","1","0","https://x.com/Boysambisius/status/1757917167759323277","1355708914554306564","Boysambisius"
"1757791611445211331","Wed Feb 14 23:58:07 +0000 2024","0","@Heraloebss @prabowo @gibran_tweet Belum siuman dia dari tidur panjang cara bangunin make amonia hahaa.. tp terlepas dari semua itu aku tersenyum puas mendengar cerita orang2 di pasar di mall di jalan2 pada bahagia 02 menang banyak cerita positif yg ku tangkap salam penuh cinta ntuk semuanya","1757917167541219632","","Heraloebss","in","Central Sulawesi","0","0","0","https://x.com/LianDewiHapsari/status/1757917167541219632","331390706","LianDewiHapsari"
"1757917157462315330","Wed Feb 14 23:58:05 +0000 2024","1","Hasil Real Count KPU Dapil Luar Negeri: Ganjar Berbalik Unggul Anies Pepet Prabowo https://t.co/7ea8ALAJWh","1757917157462315330","","","in","Jakarta, Indonesia","0","0","1","https://x.com/Bisniscom/status/1757917157462315330","118646322","Bisniscom"
"1757917154006155428","Wed Feb 14 23:58:04 +0000 2024","0","Semoga dengan terpilihnya Prabowo-Gibran mnjadi Presiden dan Wakil Presiden RI (masih quick count) aturan2 trutama aturan syarat umur pada lowongan kerja bisa dihilangkan. Selama ini para pencari kadang kesulitan bukan karna kompetensinya kurang tapi karna syarat umur ini ","1757917154006155428","","","in","","0","0","0","https://x.com/fakedell_/status/1757917154006155428","361078720","fakedell_"
