"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1757554233371721816","Tue Feb 13 23:55:57 +0000 2024","0","bayangin aja gue di detik-detik terakhir malah bimbang memilih antara anies apa prab","1757554233371721816","","","in","Jakarta Pusat, DKI Jakarta","0","2","0","https://x.com/hera_rants/status/1757554233371721816","1143548767104147456","hera_rants"
"1757554153768079464","Tue Feb 13 23:55:53 +0000 2024","0","bismillah pak anies jadi presiden","1757554216204431438","","miaowning","in","","0","0","0","https://x.com/miaowning/status/1757554216204431438","1654345129510187008","miaowning"
"1756988822544666962","Tue Feb 13 23:55:52 +0000 2024","0","@CNNIndonesia masih baik pak ganjar kita pilih kalo pak anies kalah daripada harus ke orang yg banyak melanggarnya. https://t.co/7d8ZIqjyjq","1757554212827967673","https://pbs.twimg.com/ext_tw_video_thumb/1757554121186693120/pu/img/JoOTlKttLlKh4mlW.jpg","CNNIndonesia","in","","0","0","0","https://x.com/Mardiyanti___/status/1757554212827967673","1746831004139167744","Mardiyanti___"
"1757275941523558707","Tue Feb 13 23:55:48 +0000 2024","0","@thafism__ ini para piaraan si anies kok tolol tolol amat sih ini podcast ttng apa ajg cuman deeptalk malah lu bandingin sama film kliping pemilu gararelo anying warga twitter","1757554195769803079","","thafism__","in","","0","0","0","https://x.com/iamwerewolf29/status/1757554195769803079","1699730366603677696","iamwerewolf29"
"1757546955147014619","Tue Feb 13 23:55:45 +0000 2024","2","@mabduhtuasikal Insya Allah Tadz waktunya Perubahan. Anies Menang 1 putaran. #AMINmenang #01AMINwinElection #SayaCoblos01 https://t.co/rLrdGv354X","1757554182654165429","https://pbs.twimg.com/ext_tw_video_thumb/1757554144003678208/pu/img/83xrunQ8x3IQCPre.jpg","mabduhtuasikal","in","Jakarta Capital Region, Indone","0","0","1","https://x.com/saintis242/status/1757554182654165429","177432249","saintis242"
"1757554153768079464","Tue Feb 13 23:55:38 +0000 2024","0","yg nyalon jadi presiden pak anies tapi gw yg nyoblos yg degdegan","1757554153768079464","","","in","","0","1","0","https://x.com/miaowning/status/1757554153768079464","1654345129510187008","miaowning"
"1757554146805518680","Tue Feb 13 23:55:37 +0000 2024","9","ya Allah semoga pak anies menang ..","1757554146805518680","","","in","","0","0","0","https://x.com/tilithi/status/1757554146805518680","1370376162510209024","tilithi"
"1757225643945996402","Tue Feb 13 23:55:34 +0000 2024","1","@Legislator75 @alisyarief Bocil tulul main tiktok aja lu. Orang kayak lu jadi pendukung Anies cuma bikin malu aja.","1757554136974066108","","Legislator75","in","","0","0","0","https://x.com/hari_bdl/status/1757554136974066108","1427835806475902978","hari_bdl"
"1757029845681512650","Tue Feb 13 23:55:26 +0000 2024","0","@Bisniscom Untuk programnya saya kurang yakin kayaknya lebih baik anies dari pada 02 https://t.co/XbtDway0vp","1757554104690438190","https://pbs.twimg.com/media/GGQWIV9bgAArEeR.jpg","Bisniscom","in","","0","0","0","https://x.com/akuaura_papat/status/1757554104690438190","1703354139978461184","akuaura_papat"
"1757554091528798616","Tue Feb 13 23:55:23 +0000 2024","0","Ini masalah gw pas Anies menang jd Gubernur Jkt. Emang gw nyalahin yg milih? Kagak! Protes soal kebijakan aja enggak walau kzl sm hasil kerjanya. Life goes on kid! Take it or leave it. Ga suka pindah negara aja!","1757554091528798616","","","in","","0","0","0","https://x.com/dembul06/status/1757554091528798616","1333259409997193218","dembul06"
"1755573843706757256","Tue Feb 13 23:55:22 +0000 2024","0","@anangelperson @idextratime @IraqFootballPod Sudah waktunya move on dari pak Anies dan kembali ngikutin boxing Faisal Tirta vs Faisal Iraq","1757554085161779680","","anangelperson","in","South Borneo, Indonesia","0","0","0","https://x.com/liabizzy/status/1757554085161779680","1323928577801285633","liabizzy"
"1757353347068379371","Tue Feb 13 23:55:20 +0000 2024","0","@hiken550 @Kevin_vin100 @MulkyIcal @idextratime Lahh emang Pak Anies nya nganggep dirinya Al Mahdi?","1757554079474323630","","Hiuuu69_","in","","0","0","0","https://x.com/Miradeline/status/1757554079474323630","1508723444795392002","Miradeline"
"1757404540507128193","Tue Feb 13 23:55:07 +0000 2024","1","@neohistoria_id min pendukung bego gini emng ada lo ga perlu buzzer. soalnya org sekarang otaknya dipengaruhi fyp tiktok jd bebal. itu teman kantor gue milih sitengah karna katanya senyum pak anies mencurigakan yg satu lgi nyebarin isu hoax dri potongan tiktok gue counter lah msih bebal aja","1757554020980600946","","neohistoria_id","in","","0","1","0","https://x.com/janganliatsini_/status/1757554020980600946","1415491989231988736","janganliatsini_"
"1756914419941167508","Tue Feb 13 23:55:02 +0000 2024","1","@tvOneNews Hadehh udh paling terbaik mahh paslon AMIN saja krn memilih yang tidak terlalu buruk di banding yang lain lalu Ganjar sasaran utama ketika anies gagal https://t.co/hm9yV3fBL9","1757554003037311469","https://pbs.twimg.com/ext_tw_video_thumb/1757553951686508544/pu/img/roHixQe36W9n9csX.jpg","tvOneNews","in","Indonesia","0","0","0","https://x.com/RgSyifa89/status/1757554003037311469","1749841729833009152","RgSyifa89"
"1757553960343466028","Tue Feb 13 23:54:52 +0000 2024","0","Ya Allah dibangunin sm ibuk katanya ayo ini yang ditunggu tunggu..kok kamu ga semangat. Katanya mau coblos pak Anies masalahnya w kemarin tidur jm 1 abis nugasssss","1757553960343466028","","","in","","0","0","0","https://x.com/tsalr_/status/1757553960343466028","1190619618693402624","tsalr_"
"1757553956539232639","Tue Feb 13 23:54:51 +0000 2024","0","pagi2 udh ovt pak anies menang ngga ya","1757553956539232639","","","in","xiumin's arms ","0","0","0","https://x.com/hepetemaaa/status/1757553956539232639","529235925","hepetemaaa"
"1757250538029400414","Tue Feb 13 23:54:51 +0000 2024","3","@anies_ahok @loveabledemons @notdindoz ya gak sampe satu layar gede juga sih blok","1757553954291069222","","anies_ahok","in","ourniverse","0","0","0","https://x.com/expect0patr0nvm/status/1757553954291069222","1592880483037196288","expect0patr0nvm"
"1757368002348208254","Tue Feb 13 23:54:51 +0000 2024","0","@fulto27 Bismillaah In Shaa Allaah ANIES RASYID BASWEDAN - ABDUL MUHAIMIN ISKANDAR menjadi Pasangan Presiden dan Wakil Presiden RI Ke 8 Periode 2024-2029 Aamiin","1757553954022662184","","fulto27","in","Jakarta Capital Region","0","0","0","https://x.com/HaikalAlbara/status/1757553954022662184","1680963456282021888","HaikalAlbara"
