conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.7572E+18,Tue Feb 13 23:58:11 +0000 2024,1,@DokterTifa Fokusin diri ke pak anies.. Sampai pak anies kalah ya jelas mending dukung pak Ganjar https://t.co/Jeog1a8lPm,1.75755E+18,https://pbs.twimg.com/media/GGQWwmBaoAAv4Nw.jpg,DokterTifa,in,,0,0,0,https://x.com/abdiaura_3/status/1757554796616376437,1.70335E+18,abdiaura_3
1.75755E+18,Tue Feb 13 23:58:02 +0000 2024,13,Mas Ganjar @ganjarpranowo ada yang mau diLAMAR ayo mau dibawa kemana? Bu Atiqoh Rakyat mau dibawa Menuju Indonesia Unggul VOTE 3 Coblos 3 Ganjar - Mahfud #GanjarMahfud2024 Kawal Pemilu 2023 #SalamM3tal #Salam3jari Pagiii mau Nyoblos Serangan Hujan Deres Bawaslu Polri https://t.co/AyUpuATUbn,1.75755E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757554715385344000/pu/img/F4d0sul2fjZWsN8J.jpg,,in,,0,1,5,https://x.com/paystar04/status/1757554758108467316,3189781542,paystar04
1.75739E+18,Tue Feb 13 23:58:02 +0000 2024,0,@PDI_Perjuangan siap coblos ganjar-mahfud,1.75755E+18,,PDI_Perjuangan,in,,0,0,0,https://x.com/rzlznl/status/1757554755113791790,4018691353,rzlznl
1.75739E+18,Tue Feb 13 23:57:58 +0000 2024,1,@dhemit_is_back Desak anies Gelar tikar ganjar Podkes prabowo,1.75755E+18,,dhemit_is_back,in,Indonesia,0,0,0,https://x.com/txtfrommeong/status/1757554740983132319,1.38852E+18,txtfrommeong
1.7573E+18,Tue Feb 13 23:57:55 +0000 2024,0,@bentangnegeri Pacul kali ini memble....dukung ganjar tidak sepenuh hati. Kalo dia bantah ah bulshit !,1.75755E+18,,bentangnegeri,in,,0,0,0,https://x.com/Paman_1168/status/1757554729624949117,1.60363E+18,Paman_1168
1.75755E+18,Tue Feb 13 23:57:55 +0000 2024,0,@dandelion_urs Ooo milih ganjar,1.75755E+18,,dandelion_urs,in,,0,1,0,https://x.com/aku_g_kaget_lae/status/1757554728773550301,9.21179E+17,aku_g_kaget_lae
1.75743E+18,Tue Feb 13 23:57:53 +0000 2024,11,@kegblgnunfaedh Iya gue tau ini tweet cuman buat seru2an. Tapi buat yg ngira Lord Rangga beneran bisa ngeramal asal lu tau itu video dibikin Oktober 2022 dimana elektabilitas Ganjar Prabowo &amp; Anies emang udah tertinggi di survei gue pun juga udah bikin tweet ginian. Trus gw jg peramal gitu? https://t.co/R69RAgWmbh,1.75755E+18,https://pbs.twimg.com/media/GGQWs29bcAA1vng.jpg,kegblgnunfaedh,in,Jogja,0,1,0,https://x.com/HILARlO/status/1757554717369233584,82550378,HILARlO
1.74722E+18,Tue Feb 13 23:57:52 +0000 2024,0,@sunshinerara711 coblos Ganjar Mahfud ,1.75755E+18,,sunshinerara711,in,,0,0,0,https://x.com/Noturrubby2/status/1757554715532169399,1.74968E+18,Noturrubby2
1.75734E+18,Tue Feb 13 23:57:49 +0000 2024,0,@Miduk17 Tunggu tanggal mainya pak ganjar menang........done,1.75755E+18,,JhonSitorus_18,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/banggar17/status/1757554702580068588,1.60365E+18,banggar17
1.75755E+18,Tue Feb 13 23:57:49 +0000 2024,0,Ganjar - Mahfud menyebarkan optimisme bahwa proses pencoblosan akan berlangsung dengan lancar di TPS. Ganjar Pranowo terbukti lebih baik @cchappieew #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/Z2SIyWtioL,1.75755E+18,https://pbs.twimg.com/media/GGQWr4uagAAfMTP.jpg,,in,Bekasi,0,0,0,https://x.com/TeguhAndria7/status/1757554700478800097,1.68625E+18,TeguhAndria7
1.75755E+18,Tue Feb 13 23:57:48 +0000 2024,0,Ganjar Pranowo dan Prof Mahfud mengajak kita semua untuk menjaga harkat dan martabat proses pemilihan . Bersama Ganjar kita sejahtera @IananueI #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/aGL2WRxoeh,1.75755E+18,https://pbs.twimg.com/media/GGQWrvFbgAApOV1.jpg,,in,Tangsel,0,0,0,https://x.com/IrwandiJoss/status/1757554698205405288,1.70307E+18,IrwandiJoss
