"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1757545190930415957","Tue Feb 13 23:59:56 +0000 2024","0","@queenskyo @mylvlyfullsun Iyak. PKS harus diperkuat. Karena yang paling mengerti Anies. Yang paling konsisten dukung Anies dari Pilgub Jakarta ya PKS. https://t.co/hFWGzuzOLl","1757555235944595783","https://pbs.twimg.com/media/GGQXK6obMAAOieJ.jpg","queenskyo","in","Bekasi, Jawa Barat","0","0","0","https://x.com/enjang_as/status/1757555235944595783","267655183","enjang_as"
"1757384230655701105","Tue Feb 13 23:59:37 +0000 2024","0","@AndreasSolusi Semoga pak Anies dan Ganjar menang diputaran pertama dan masuk putaran kedua Aamiin Yaa Robbal 'Alamin ","1757555156387037331","","AndreasSolusi","in","","0","0","0","https://x.com/zoelnasution1/status/1757555156387037331","554889993","zoelnasution1"
"1757349496739242442","Tue Feb 13 23:59:24 +0000 2024","21","@MuhiqR @choymarkochoy @NohCeukenohhh @Putri96960977 @Malika6027 @stacitarpeta18 @AnKiiim_ @Azri_Ardhani @BarisanOpOsisi @doelpaten selama hidup gua lihat capres hnya pak anies yg slalu bikin gua bergetar dn tkjub..kok ada mnuia soleh sperti ini di dunia..ya allah swt jdikan pak anies presiden.bukan pak anies yg btuh tpi ngra in bth pak anies","1757555100812525587","","MuhiqR","in","","0","0","0","https://x.com/ablejuno1/status/1757555100812525587","3713338878","ablejuno1"
"1757071922939285860","Tue Feb 13 23:59:22 +0000 2024","0","@PartaiSocmed Tetap dukung Anies untuk Indonesia jika kalah baru pilih 03 https://t.co/3WQiOzzWw3","1757555093250154798","https://pbs.twimg.com/media/GGQXCsiaUAA5j72.jpg","PartaiSocmed","in","","0","0","0","https://x.com/JasmineJoh92573/status/1757555093250154798","1728219751808442368","JasmineJoh92573"
"1757555086501539912","Tue Feb 13 23:59:21 +0000 2024","2","liat nih anies tj duren tahunan kaga pernah banjir begini apa perlu banjir nya di ktp in dulu? https://t.co/soceE9bBqx","1757555086501539912","https://pbs.twimg.com/media/GGQXBa0bEAATvqN.jpg","","in","BTS","0","0","0","https://x.com/cchaoisan/status/1757555086501539912","1050649865833725952","cchaoisan"
"1756663456525361263","Tue Feb 13 23:59:18 +0000 2024","0","@mas_thol3 @PartaiSocmed Wkwkwk anies ga mencalonkan diri kalau masih menjabat di Jakarta dia akan Fokus 5 tahun makanya jgn nonton video Cut","1757555076586197333","","mas_thol3","in","","0","1","0","https://x.com/vivyLVK/status/1757555076586197333","1940232727","vivyLVK"
"1757555061558018440","Tue Feb 13 23:59:15 +0000 2024","5","We had done our best sekarang saatnya menyempurnakan ikhtiar kita dan lanjut berjuang jalur langit #AMINajadulu #AMINfor2024 https://t.co/DACVc41V2o","1757555061558018440","https://pbs.twimg.com/media/GGQXA1rbQAAivjl.jpg","","in","Indonesia ","0","0","3","https://x.com/OWLphabets/status/1757555061558018440","2425344610","OWLphabets"
"1756988822544666962","Tue Feb 13 23:59:05 +0000 2024","0","@CNNIndonesia kagak mau gua punya pemimpin yg beginian. ada yg cerdas jangan kita sia kan seperti pak anies. Bismillah yah. jika kalahpun seenggaknya kita sudah berjuang dan kita lanjutkan bersama pak ganjar. https://t.co/mZjkB7Bcdc","1757555022563561697","https://pbs.twimg.com/ext_tw_video_thumb/1757554799598616576/pu/img/grGwL9SBliX4sTXA.jpg","CNNIndonesia","in","","0","0","0","https://x.com/AzizahAqila__/status/1757555022563561697","1746834299473760256","AzizahAqila__"
"1757554998890930253","Tue Feb 13 23:59:00 +0000 2024","0","apapun hasilnya nanti aku bangga bisa membersamai pak anies sampe dibilang buzzer di angkatan wkwkwkwkwkw","1757554998890930253","","","in","","0","0","0","https://x.com/malbacotera/status/1757554998890930253","1682989472030543872","malbacotera"
"1757554994314977525","Tue Feb 13 23:58:59 +0000 2024","0","i really want to SAY THIS instead less evil. karena beneran memang track record pak anies (sendiri) paling bersih ga pernah ketangkap karena kasus apapun. pernah ke KPK pun gak terbukti walaupun ketua KPK nya udah dirubah bkn lagi sepupunya","1757554994314977525","","","in","","0","0","0","https://x.com/wintrypeach/status/1757554994314977525","1279801688417726465","wintrypeach"
"1757008774039257382","Tue Feb 13 23:58:48 +0000 2024","0","@zy_zy_its_me Aku hanya ga respect aja Tp kalo pilih ya ttp Anies ga yang lain. Eh tp ganjar bsa jd alternatif kalo anies kalah sih https://t.co/ByasRq4BwD","1757554949523923173","https://pbs.twimg.com/media/GGQW6TwbgAAEZE_.jpg","zy_zy_lestary","in","Indonesia","0","0","0","https://x.com/PtrSyaqir/status/1757554949523923173","1735829775208620032","PtrSyaqir"
"1756958219820536037","Tue Feb 13 23:58:38 +0000 2024","2","@Ergum5 @Tita83079013 @aniesbaswedan Orang indonesia yg mana bro? Elu aja kali ge mah rela banget di pimpin Anies","1757554908100743354","","Ergum5","in","","0","0","0","https://x.com/Renz_90775959/status/1757554908100743354","1478851152535961600","Renz_90775959"
